Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount,Last Save ID,Last Sale ID,Transaction ID,Reporting Gap
Susie Lee,SABR,-123.98760430813128,[20001640788],[20001668662],8000.0,8000.0,20001668662,20001668662,20001668662,41
Susie Lee,SCI,21.625384540906925,[20002291572],[20003758332],8000.0,8000.0,20003758332,20003758332,20003758332,29
Susie Lee,SWK,-39.21981236444744,"[20001668666, 20001668667, 20002291574, 20002291575]",[20003758335],32000.0,8000.0,20003758335,20003758335,20003758335,29
Susie Lee,TAP,-2.3718156037784603,"[20001641536, 20001668654, 20002291566]",[20003758324],24000.0,8000.0,20003758324,20003758324,20003758324,29
Susie Lee,TDY,1.7300230600549964,[20001668671],[20003758337],8000.0,8000.0,20003758337,20003758337,20003758337,29
Susie Lee,TER,-16.837511168772007,[20001641540],[20002291580],8000.0,8000.0,20002291580,20002291580,20002291580,34
Susie Lee,TFX,-29.754742442572088,[20002291579],[20003758338],8000.0,8000.0,20003758338,20003758338,20003758338,29
Susie Lee,TNL,-85.09366248027834,"[20001668674, 20001668673]",[20002291582],16000.0,8000.0,20002291582,20002291582,20002291582,15
Susie Lee,UAA,-56.88106280566166,[20001668675],[20003670927],8000.0,8000.0,20003670927,20003670927,20003670927,31
Susie Lee,VICI,4.956048969861899,"[20002291585, 20002291583, 20002291584]",[20003758345],24000.0,8000.0,20003758345,20003758345,20003758345,29
Susie Lee,WHR,-131.88668861194157,[20001668677],[20002291590],8000.0,8000.0,20002291590,20002291590,20002291590,33
Suzan DelBene,MSFT,15.900205277821822,"[20001632869, 20003668751, 20003681661, 20003681660]","[20003699101, 20003705815]",15391000.0,30000000.0,20003705815,20003705815,20003705815,11
Suzan DelBene,MSFT,0.2856546295748789,[20003715124],"[20003715125, 20003764500, 20003764501, 20003767276, 20003767277, 20003771563]",15000000.0,5425000.0,20003771563,20003771563,20003771563,8
Tom Carper,ABT,8.0316226800951,[10000060294],[10000062071],8000.0,8000.0,10000062071,10000062071,10000062071,16
Tom Carper,ABYAX,-6.014880855851895,"[10000053745, 10000059945, 10000059939]",[10000060708],24000.0,8000.0,10000060708,10000060708,10000060708,14
Tom Carper,AGX,13.39907052020737,[10000060698],[10000061885],8000.0,8000.0,10000061885,10000061885,10000061885,23
Tom Carper,APO,11.245255569436356,[10000053560],"[10000059354, 10000060707]",8000.0,16000.0,10000060707,10000060707,10000060707,8
Tom Carper,AQN,-29.579429993493243,[10000059375],"[10000060626, 10000061283]",8000.0,16000.0,10000061283,10000061283,10000061283,7
Tom Carper,BAH,131.99906537277917,[10000061086],[10000061296],8000.0,8000.0,10000061296,10000061296,10000061296,21
Tom Carper,BCS,-7.9442735998508995,"[10000046989, 10000046990]","[10000046985, 10000053759, 10000053760]",65000.0,97500.0,10000053760,10000053760,10000053760,19
Tom Carper,BCS,77.1453345244787,"[10000053757, 10000053758]","[10000058987, 10000058988]",65000.0,65000.0,10000058988,10000058988,10000058988,12
Tom Carper,BCS,-31.743495605381714,[10000058985],[10000060246],32500.0,32500.0,10000060246,10000060246,10000060246,19
Tom Carper,CDL,1.8233332120678334,[10000060155],[10000060719],8000.0,8000.0,10000060719,10000060719,10000060719,14
Tom Carper,CEF,3.189253943437733,[10000059370],"[10000059309, 10000060149, 10000062220, 10000062221, 10000062223]",8000.0,40000.0,10000062223,10000062223,10000062223,16
Tom Carper,COR,-4.724220170629333,[10000055682],[10000059159],8000.0,8000.0,10000059159,10000059159,10000059159,18
Tom Carper,CVS,-5.323324386696737,[10000060285],[10000060636],8000.0,8000.0,10000060636,10000060636,10000060636,22
Tom Carper,DGRS,-2.8502525301537425,[10000053750],"[10000059661, 10000060139, 10000060815]",8000.0,24000.0,10000060815,10000060815,10000060815,14
Tom Carper,DIS,-28.28185227712296,[10000059384],"[10000060295, 10000061089]",8000.0,16000.0,10000061089,10000061089,10000061089,39
Tom Carper,DLR,-52.27489337622878,[10000059365],[10000060286],8000.0,8000.0,10000060286,10000060286,10000060286,17
Tom Carper,EQNR,-15.87875625581157,[10000060645],[10000062158],8000.0,8000.0,10000062158,10000062158,10000062158,17
Tom Carper,ETRN,66.93632004645575,[10000062069],[10000062225],8000.0,8000.0,10000062225,10000062225,10000062225,18
Tom Carper,FAST,4.7495107422952865,[10000053762],[10000060168],8000.0,8000.0,10000060168,10000060168,10000060168,15
Tom Carper,FCPIX,-11.43496251792905,"[10000053756, 10000059382]","[10000059658, 10000059942, 10000060162, 10000060283, 10000060806]",16000.0,40000.0,10000060806,10000060806,10000060806,14
Tom Carper,FDRR,1.2265516926899207,[10000060136],[10000060729],8000.0,8000.0,10000060729,10000060729,10000060729,14
Tom Carper,FIMKX,5.552839079295044,[10000059216],[10000059356],8000.0,32500.0,10000059356,10000059356,10000059356,16
Tom Carper,FIMKX,-13.255404181353066,[10000059320],"[10000059312, 10000059941, 10000060163, 10000060282, 10000060805]",8000.0,40000.0,10000060805,10000060805,10000060805,14
Tom Carper,FINX,-45.8850785357911,[10000053752],"[10000059954, 10000060138]",8000.0,16000.0,10000060138,10000060138,10000060138,23
Tom Carper,FNF,72.89167947969632,[10000061234],[10000061889],8000.0,8000.0,10000061889,10000061889,10000061889,23
Tom Carper,FQAL,-3.2377271995195676,[10000060135],[10000060730],8000.0,8000.0,10000060730,10000060730,10000060730,14
Tom Carper,GBIL,-0.16846070584112963,[10000053751],"[10000059352, 10000059334]",8000.0,40500.0,10000059334,10000059334,10000059334,8
Tom Carper,GDXJ,-64.79063672912972,[10000059656],[10000060143],8000.0,8000.0,10000060143,10000060143,10000060143,23
Tom Carper,GLD,1.192969766615166,"[10000053747, 10000059372]",[10000059329],16000.0,8000.0,10000059329,10000059329,10000059329,8
Tom Carper,GLD,-1.7570204996503436,"[10000059650, 10000059654]","[10000059948, 10000060148, 10000062224]",16000.0,24000.0,10000062224,10000062224,10000062224,16
Tom Carper,GMRE,-73.60896412624717,[10000059381],[10000060292],8000.0,8000.0,10000060292,10000060292,10000060292,17
Tom Carper,GNR,-0.9779304298050033,"[10000059316, 10000059651, 10000059655, 10000059949]","[10000060147, 10000060721]",32000.0,16000.0,10000060721,10000060721,10000060721,14
Tom Carper,GS,-17.78023342497822,[10000055678],[10000059157],32500.0,32500.0,10000059157,10000059157,10000059157,16
Tom Carper,GSMYX,-33.4772500811523,[10000059215],"[10000059946, 10000059940, 10000060164, 10000060280]",8000.0,32000.0,10000060280,10000060280,10000060280,17
Tom Carper,HDGE,-39.31757776139446,"[10000060305, 10000060297, 10000060298, 10000060300, 10000060301]","[10000061228, 10000061232]",64500.0,40500.0,10000061232,10000061232,10000061232,20
Tom Carper,HDGE,-103.71782849337268,"[10000061658, 10000061660, 10000061662]","[10000061878, 10000061879, 10000061880]",24000.0,48500.0,10000061880,10000061880,10000061880,20
Tom Carper,HSBC,91.76835660076364,[10000059156],[10000059493],32500.0,32500.0,10000059493,10000059493,10000059493,6
Tom Carper,INOD,-98.56272006080945,[10000061280],[10000062212],8000.0,8000.0,10000062212,10000062212,10000062212,8
Tom Carper,JCI,-32.60004596116573,"[10000053761, 10000059380]",[10000059943],16000.0,8000.0,10000059943,10000059943,10000059943,18
Tom Carper,JHEM,2.34194529913401,"[10000060134, 10000060293]","[10000061294, 10000061295]",16000.0,16000.0,10000061295,10000061295,10000061295,20
Tom Carper,JHMM,-1.5756922176409347,"[10000059321, 10000059313, 10000060160]","[10000060713, 10000060807]",24000.0,16000.0,10000060807,10000060807,10000060807,14
Tom Carper,JPM,-4.601601861789534,"[10000046563, 10000046564, 10000053562, 10000053563]","[10000057182, 10000057183]",130000.0,65000.0,10000057183,10000057183,10000057183,24
Tom Carper,JPM,4.838609625843533,[10000057181],"[10000057179, 10000057180, 10000059213]",32500.0,48500.0,10000059213,10000059213,10000059213,13
Tom Carper,JPM,-2.502760428953059,[10000059212],"[10000060308, 10000060564, 10000062282]",32500.0,73000.0,10000062282,10000062282,10000062282,29
Tom Carper,KBE,-17.00744048946915,[10000059367],[10000060699],8000.0,8000.0,10000060699,10000060699,10000060699,8
Tom Carper,KRE,-16.776980707883972,[10000059323],[10000060156],8000.0,8000.0,10000060156,10000060156,10000060156,23
Tom Carper,LDP,-19.500870966946138,[10000059373],"[10000060145, 10000060290, 10000060457, 10000060722]",8000.0,32000.0,10000060722,10000060722,10000060722,14
Tom Carper,LUBFX,-1.326749196235933,[10000053749],"[10000059307, 10000059944]",8000.0,16000.0,10000059944,10000059944,10000059944,24
Tom Carper,LUBFX,-0.19645666944598925,[10000060166],"[10000060455, 10000060710]",8000.0,40500.0,10000060710,10000060710,10000060710,14
Tom Carper,MBXIX,-9.584775896857474,"[10000060167, 10000060279]",[10000060709],16000.0,8000.0,10000060709,10000060709,10000060709,14
Tom Carper,MOO,-4.164425640848007,"[10000059326, 10000059318, 10000059652, 10000059657]","[10000060142, 10000060631, 10000060726]",32000.0,24000.0,10000060726,10000060726,10000060726,14
Tom Carper,MOS,-11.900887972156958,"[10000059371, 10000060701]","[10000061886, 10000062204]",16000.0,16000.0,10000062204,10000062204,10000062204,1
Tom Carper,MPW,-46.53009024518757,[10000060288],[10000061291],8000.0,8000.0,10000061291,10000061291,10000061291,14
Tom Carper,NTLA,-53.14378079549092,[10000061087],[10000061286],8000.0,8000.0,10000061286,10000061286,10000061286,11
Tom Carper,NVDA,41.99331593587908,[10000059315],[10000061085],8000.0,8000.0,10000061085,10000061085,10000061085,36
Tom Carper,NXTG,-5.832115360456351,[10000053753],"[10000059662, 10000059955, 10000060731]",8000.0,24000.0,10000060731,10000060731,10000060731,14
Tom Carper,PSQ,15.458534305894627,"[10000059648, 10000059644, 10000059646, 10000059642]","[10000060306, 10000060303, 10000060302, 10000060299]",56500.0,56500.0,10000060299,10000060299,10000060299,24
Tom Carper,PSQ,66.87146111178986,"[10000061231, 10000061227]","[10000061292, 10000061293]",16000.0,16000.0,10000061293,10000061293,10000061293,18
Tom Carper,PSQ,21.822410714273033,"[10000061289, 10000061288, 10000061287]","[10000061661, 10000061659, 10000061657]",24000.0,24000.0,10000061657,10000061657,10000061657,13
Tom Carper,PTMC,-89.68247801204778,[10000059377],[10000059311],8000.0,8000.0,10000059311,10000059311,10000059311,3
Tom Carper,R,25.18652568685922,[10000059937],[10000062199],8000.0,8000.0,10000062199,10000062199,10000062199,11
Tom Carper,RIO,0.8847195817322906,[10000059366],[10000060623],8000.0,8000.0,10000060623,10000060623,10000060623,15
Tom Carper,SBIO,-15.995758206013955,[10000059150],"[10000059211, 10000059659, 10000060310, 10000060715, 10000060808]",8000.0,40000.0,10000060808,10000060808,10000060808,14
Tom Carper,SH,8.718726847886607,"[10000059645, 10000059647, 10000059649, 10000059643]","[10000060243, 10000060244, 10000060245, 10000060304]",56500.0,56500.0,10000060304,10000060304,10000060304,29
Tom Carper,SOFI,-23.91874499678393,[10000061298],[10000062213],8000.0,8000.0,10000062213,10000062213,10000062213,8
Tom Carper,SPGP,7.660579519463641,[10000060151],[10000060720],8000.0,8000.0,10000060720,10000060720,10000060720,14
Tom Carper,SQM,318.89112877727297,[10000060169],[10000060247],8000.0,8000.0,10000060247,10000060247,10000060247,26
Tom Carper,SRVR,-14.886190008642116,"[10000059369, 10000059324]","[10000060150, 10000060289, 10000060630]",16000.0,24000.0,10000060630,10000060630,10000060630,22
Tom Carper,TSM,39.38102083157462,[10000060287],"[10000060697, 10000061884]",8000.0,16000.0,10000061884,10000061884,10000061884,23
Tom Carper,TTE,9.313170145745616,[10000053550],"[10000059337, 10000062064]",8000.0,16000.0,10000062064,10000062064,10000062064,16
Tom Carper,URA,34.27848597061183,[10000060643],[10000061888],8000.0,8000.0,10000061888,10000061888,10000061888,23
Tom Carper,VFH,-10.235702191800547,[10000059362],[10000060694],8000.0,8000.0,10000060694,10000060694,10000060694,8
Tom Carper,VLO,124.91097316890776,"[10000061882, 10000062066]",[10000062280],16000.0,8000.0,10000062280,10000062280,10000062280,19
Tom Carper,VSH,-1.8543243408958683,[10000053548],[10000060819],8000.0,8000.0,10000060819,10000060819,10000060819,14
Tom Carper,VZ,-40.812401369869036,[10000059364],[10000060284],8000.0,8000.0,10000060284,10000060284,10000060284,17
Tom Carper,WIW,-25.92182306583625,"[10000059363, 10000059322, 10000059314]","[10000060159, 10000060456, 10000060453, 10000060448, 10000060450]",24000.0,64500.0,10000060450,10000060450,10000060450,10
Tom Suozzi,AFRM,-194.03497825231833,[20003707079],[20003723746],32500.0,8000.0,20003723746,20003723746,20003723746,77
Tom Suozzi,BA,-52.41854193763145,[20003723748],[20003755469],32500.0,8000.0,20003755469,20003755469,20003755469,18
Tom Suozzi,BBH,-59.98889722066874,[20003707095],[20003723767],75000.0,75000.0,20003723767,20003723767,20003723767,77
Tom Suozzi,BK,30.416662221058488,[20003688882],[20003707742],75000.0,75000.0,20003707742,20003707742,20003707742,8
Tom Suozzi,BWA,-219.58891767804957,[20003688548],[20003688549],75000.0,75000.0,20003688549,20003688549,20003688549,28
Tom Suozzi,CG,136.4485801822172,[20003707093],[20003707865],75000.0,75000.0,20003707865,20003707865,20003707865,13
Tom Suozzi,CIBR,48.363888668074665,[20003688680],[20003693550],32500.0,32500.0,20003693550,20003693550,20003693550,15
Tom Suozzi,CRSP,20.244796477091917,[20003688617],[20003693549],75000.0,75000.0,20003693549,20003693549,20003693549,15
Tom Suozzi,CVS,10.798148745283699,[20003707082],"[20003757899, 20003757898]",32500.0,65000.0,20003757898,20003757898,20003757898,20
Tom Suozzi,DG,49.45903196776126,[20003707083],[20003710197],75000.0,75000.0,20003710197,20003710197,20003710197,13
Tom Suozzi,DOW,19.253163097763743,[20003707738],[20003710198],32500.0,32500.0,20003710198,20003710198,20003710198,13
Tom Suozzi,F,-34.1488414258475,[20003688681],[20003707085],32500.0,32500.0,20003707085,20003707085,20003707085,30
Tom Suozzi,FBND,-0.2882146345951744,[20003688677],[20003707084],75000.0,75000.0,20003707084,20003707084,20003707084,30
Tom Suozzi,GE,-22.519870443230467,[20003714978],[20003707086],32500.0,32500.0,20003707086,20003707086,20003707086,30
Tom Suozzi,GNRC,-65.52810828998582,"[20003723750, 20003723751, 20003723752, 20003755464, 20003755471]","[20003756623, 20003757920]",138000.0,83000.0,20003757920,20003757920,20003757920,34
Tom Suozzi,IBUY,-24.549838058576757,[20003688506],[20003688507],32500.0,75000.0,20003688507,20003688507,20003688507,38
Tom Suozzi,JAZZ,-12.391976213362248,[20003707088],[20003755467],8000.0,8000.0,20003755467,20003755467,20003755467,18
Tom Suozzi,LRNZ,40.14348226728769,[20003688892],"[20003693553, 20003707094]",32500.0,65000.0,20003707094,20003707094,20003707094,30
Tom Suozzi,MGM,-8.173500520356923,[20003688784],[20003693552],32500.0,32500.0,20003693552,20003693552,20003693552,18
Tom Suozzi,MS,24.036475167693727,[20003707862],[20003710199],175000.0,75000.0,20003710199,20003710199,20003710199,13
Tom Suozzi,MUB,-4.226686534129027,[20003688731],[20003707087],75000.0,75000.0,20003707087,20003707087,20003707087,30
Tom Suozzi,NVDA,219.4822136770002,"[20003723758, 20003755465, 20003755472]",[20003771756],97500.0,32500.0,20003771756,20003771756,20003771756,29
Tom Suozzi,PEJ,-17.51325730489318,[20003688727],[20003693551],32500.0,32500.0,20003693551,20003693551,20003693551,18
Tom Suozzi,PYPL,-125.47741685388606,[20003707740],[20003723759],75000.0,32500.0,20003723759,20003723759,20003723759,15
Tom Suozzi,SLB,32.343465587864955,[20003707741],[20003710200],32500.0,32500.0,20003710200,20003710200,20003710200,13
Tom Suozzi,SPLK,-15.864282347989375,[20003688855],"[20003757970, 20003710106]",32500.0,40500.0,20003710106,20003710106,20003710106,14
Tom Suozzi,SPOT,12.003790664911934,[20003688860],[20003710107],75000.0,75000.0,20003710107,20003710107,20003710107,14
Tom Suozzi,SQ,-115.10867367938263,[20003707089],[20003723747],75000.0,32500.0,20003723747,20003723747,20003723747,15
Tom Suozzi,SYY,3.7045342228051346,[20003707091],[20003710201],32500.0,32500.0,20003710201,20003710201,20003710201,13
Tom Suozzi,TJX,37.94450434423689,[20003707743],[20003710202],32500.0,32500.0,20003710202,20003710202,20003710202,13
Tom Suozzi,TSM,-23.5062708420153,[20003688871],[20003707092],32500.0,32500.0,20003707092,20003707092,20003707092,30
Tom Suozzi,UPST,-1909.8923678488263,"[20003723764, 20003723765]","[20003723763, 20003723766]",65000.0,16000.0,20003723766,20003723766,20003723766,4
Tom Suozzi,WCLD,77.30244906744464,[20003688934],[20003693554],75000.0,75000.0,20003693554,20003693554,20003693554,15
Tom Suozzi,XLRE,18.02258869897223,[20003688841],[20003688842],75000.0,75000.0,20003688842,20003688842,20003688842,38
Tomasz Malinowski,PTON,-162.90399888532787,[20001663707],[20001723395],32500.0,32500.0,20001723395,20001723395,20001723395,43
Tommy Tuberville,A,-35.607700877336434,[10000060982],[10000061743],8000.0,8000.0,10000061743,10000061743,10000061743,31
Tommy Tuberville,AA,42.58332625831058,"[10000053696, 10000053697]","[10000053714, 10000053877]",183000.0,150000.0,10000053877,10000053877,10000053877,25
Tommy Tuberville,AA,197.4383850271617,[10000053867],"[10000059060, 10000059056]",8000.0,183000.0,10000059056,10000059056,10000059056,23
Tommy Tuberville,AAPL,2.5961499208004675,[10000059174],"[10000059239, 10000059467, 10000060666, 10000061048, 10000061521, 10000062133]",8000.0,188500.0,10000062133,10000062133,10000062133,42
Tommy Tuberville,AAPL,-11.999337290133592,[10000062131],"[10000062120, 10000062264]",8000.0,407500.0,10000062264,10000062264,10000062264,34
Tommy Tuberville,ABBV,-2.01154458029328,[10000059722],[10000060972],8000.0,8000.0,10000060972,10000060972,10000060972,39
Tommy Tuberville,ABBV,6.142822249568675,[10000061728],"[10000061808, 10000062129]",8000.0,16000.0,10000062129,10000062129,10000062129,26
Tommy Tuberville,ADBE,-5.637891127982593,[10000059179],"[10000059465, 10000062128, 10000062258, 10000062259, 10000062260, 10000062261]",8000.0,72500.0,10000062261,10000062261,10000062261,33
Tommy Tuberville,ADP,11.10502577066772,[10000053601],[10000061742],8000.0,8000.0,10000061742,10000061742,10000061742,31
Tommy Tuberville,ADSK,24.810372412520618,[10000060980],[10000062118],8000.0,8000.0,10000062118,10000062118,10000062118,26
Tommy Tuberville,ALGN,-36.60323726905276,[10000053607],[10000060371],8000.0,8000.0,10000060371,10000060371,10000060371,36
Tommy Tuberville,ALLE,-13.11407137106457,[10000058837],[10000060971],8000.0,8000.0,10000060971,10000060971,10000060971,39
Tommy Tuberville,AMAT,70.44626308371566,[10000061725],"[10000061810, 10000062119, 10000062178, 10000062262]",8000.0,56500.0,10000062262,10000062262,10000062262,38
Tommy Tuberville,AME,-2.1351763065759717,[10000053692],[10000058847],8000.0,8000.0,10000058847,10000058847,10000058847,16
Tommy Tuberville,AME,10.862150359302081,[10000059720],[10000062124],8000.0,8000.0,10000062124,10000062124,10000062124,26
Tommy Tuberville,AMGN,16.36779451265213,"[10000059431, 10000060347]",[10000062123],16000.0,32500.0,10000062123,10000062123,10000062123,26
Tommy Tuberville,AMT,-12.348094089548137,[10000060348],[10000060970],8000.0,8000.0,10000060970,10000060970,10000060970,39
Tommy Tuberville,AON,-24.251875717148124,[10000061726],[10000062096],8000.0,8000.0,10000062096,10000062096,10000062096,23
Tommy Tuberville,APD,-5.126749609589772,[10000058838],[10000060372],8000.0,8000.0,10000060372,10000060372,10000060372,36
Tommy Tuberville,APH,25.31137983936307,[10000060981],[10000062122],8000.0,8000.0,10000062122,10000062122,10000062122,26
Tommy Tuberville,ATHM,-104.05485673546876,[10000053691],[10000058846],8000.0,8000.0,10000058846,10000058846,10000058846,16
Tommy Tuberville,BABA,-130.39451740751136,[10000053879],"[10000058850, 10000058851, 10000058852]",32500.0,73000.0,10000058852,10000058852,10000058852,32
Tommy Tuberville,BABA,-42.22805787694567,"[10000058853, 10000059249, 10000059248, 10000059247]",[10000059246],257500.0,75000.0,10000059246,10000059246,10000059246,20
Tommy Tuberville,BHP,-48.86790033894595,[10000053690],[10000058845],8000.0,8000.0,10000058845,10000058845,10000058845,16
Tommy Tuberville,BIO,1.7827102126850545,[10000053689],[10000059703],8000.0,8000.0,10000059703,10000059703,10000059703,9
Tommy Tuberville,BKE,-25.264481081009517,[10000058836],[10000059702],8000.0,8000.0,10000059702,10000059702,10000059702,9
Tommy Tuberville,BMO,-20.545766495452106,[10000059704],[10000060772],8000.0,8000.0,10000060772,10000060772,10000060772,37
Tommy Tuberville,BMY,-6.996006257203504,"[10000053887, 10000061724]","[10000061809, 10000062134]",40500.0,16000.0,10000062134,10000062134,10000062134,42
Tommy Tuberville,CABO,-29.749291519467512,[10000058835],[10000059701],8000.0,8000.0,10000059701,10000059701,10000059701,9
Tommy Tuberville,CALX,-262.8993183345643,[10000055870],[10000055867],8000.0,8000.0,10000055867,10000055867,10000055867,9
Tommy Tuberville,CBSH,-33.260029127516184,[10000060977],[10000061739],8000.0,8000.0,10000061739,10000061739,10000061739,31
Tommy Tuberville,CE,-4.966030339585901,[10000053688],[10000059699],8000.0,8000.0,10000059699,10000059699,10000059699,9
Tommy Tuberville,CFG,-1.2170311514758474,"[10000059698, 10000061075, 10000061171]",[10000062117],24000.0,32500.0,10000062117,10000062117,10000062117,26
Tommy Tuberville,CHE,-1.6972649435435996,[10000053687],[10000058844],8000.0,8000.0,10000058844,10000058844,10000058844,16
Tommy Tuberville,CLF,32.80683910093349,[10000053713],"[10000053712, 10000053711, 10000053876, 10000053874, 10000053875]",75000.0,156000.0,10000053875,10000053875,10000053875,24
Tommy Tuberville,CLF,16.181338648887593,[10000053873],"[10000053872, 10000053871, 10000053870, 10000053869, 10000059182, 10000059181, 10000059180]",175000.0,129500.0,10000059180,10000059180,10000059180,32
Tommy Tuberville,CLF,9.807944018500246,"[10000059183, 10000059243]","[10000059433, 10000059417]",183000.0,16000.0,10000059417,10000059417,10000059417,31
Tommy Tuberville,CLF,-332.90492714927535,[10000059418],[10000059547],8000.0,32500.0,10000059547,10000059547,10000059547,38
Tommy Tuberville,CLF,233.56021159227078,[10000060098],[10000060225],75000.0,8000.0,10000060225,10000060225,10000060225,43
Tommy Tuberville,CLF,216.82806375236675,"[10000060315, 10000060477, 10000060479]","[10000060677, 10000060670, 10000060669, 10000060668, 10000060663]",115500.0,64500.0,10000060663,10000060663,10000060663,33
Tommy Tuberville,CLF,27.331551750638045,[10000060661],"[10000060660, 10000060659, 10000060773]",175000.0,24000.0,10000060773,10000060773,10000060773,40
Tommy Tuberville,CLF,-59.27756054570912,[10000060921],"[10000060918, 10000060916, 10000060917, 10000060910, 10000060909, 10000060908, 10000060907, 10000060911, 10000061057, 10000061056, 10000061052]",32500.0,88000.0,10000061052,10000061052,10000061052,28
Tommy Tuberville,CLF,257.22438559412734,[10000061040],"[10000061036, 10000061035, 10000061034]",8000.0,24000.0,10000061034,10000061034,10000061034,21
Tommy Tuberville,CLF,136.64217174266358,"[10000061037, 10000061180, 10000061155]",[10000061152],97500.0,8000.0,10000061152,10000061152,10000061152,15
Tommy Tuberville,CLF,2365.535331293514,[10000061256],[10000061243],75000.0,8000.0,10000061243,10000061243,10000061243,20
Tommy Tuberville,CLF,60.17654062031697,"[10000061541, 10000061540, 10000061532, 10000061691, 10000061690]","[10000061677, 10000061676, 10000061814, 10000061805, 10000062083, 10000062084, 10000062085, 10000062095, 10000062092, 10000062093, 10000062094, 10000062086, 10000062082]",223000.0,287000.0,10000062082,10000062082,10000062082,23
Tommy Tuberville,CLX,-7.438301304280391,[10000053686],"[10000058843, 10000060584, 10000061060, 10000061061, 10000061053, 10000061054]",8000.0,48000.0,10000061054,10000061054,10000061054,29
Tommy Tuberville,CLX,-79.33416763150015,"[10000061523, 10000061687]","[10000061675, 10000061680, 10000061681, 10000061682, 10000061683, 10000061684, 10000061685]",350000.0,388000.0,10000061685,10000061685,10000061685,16
Tommy Tuberville,CROX,129.89573289122544,[10000060345],[10000060967],8000.0,8000.0,10000060967,10000060967,10000060967,39
Tommy Tuberville,CRUS,-63.072694037306825,[10000060978],[10000061740],8000.0,8000.0,10000061740,10000061740,10000061740,31
Tommy Tuberville,CRWD,-60.55533292502556,[10000053882],[10000059457],32500.0,32500.0,10000059457,10000059457,10000059457,32
Tommy Tuberville,CSCO,0.773852459676991,"[10000059428, 10000060346]",[10000060968],16000.0,32500.0,10000060968,10000060968,10000060968,39
Tommy Tuberville,CSX,0.3887613133447098,[10000053706],"[10000061741, 10000062266]",8000.0,40500.0,10000062266,10000062266,10000062266,34
Tommy Tuberville,CTAS,6.635663177183762,[10000058834],"[10000059468, 10000059447]",8000.0,65000.0,10000059447,10000059447,10000059447,24
Tommy Tuberville,CVX,15.64128041212182,[10000059429],"[10000060026, 10000060323, 10000061176]",8000.0,48500.0,10000061176,10000061176,10000061176,39
Tommy Tuberville,CVX,-1.2095020644426895,"[10000061164, 10000061917, 10000061916]","[10000061911, 10000061914]",258000.0,16000.0,10000061914,10000061914,10000061914,25
Tommy Tuberville,DECK,32.18946902127423,[10000053683],[10000058842],8000.0,8000.0,10000058842,10000058842,10000058842,16
Tommy Tuberville,DEO,12.26663042110581,[10000058833],[10000059697],8000.0,8000.0,10000059697,10000059697,10000059697,9
Tommy Tuberville,DGX,4.414307469321258,[10000053663],"[10000058841, 10000062139]",8000.0,40500.0,10000062139,10000062139,10000062139,42
Tommy Tuberville,DHI,-14.883765456719548,[10000059718],[10000060367],8000.0,8000.0,10000060367,10000060367,10000060367,36
Tommy Tuberville,DIOD,-26.733990045072836,[10000060976],[10000061738],8000.0,8000.0,10000061738,10000061738,10000061738,31
Tommy Tuberville,DQ,-23.139355919783522,[10000060344],[10000060966],8000.0,8000.0,10000060966,10000060966,10000060966,39
Tommy Tuberville,EL,-24.237048084615957,[10000058831],[10000060366],8000.0,8000.0,10000060366,10000060366,10000060366,36
Tommy Tuberville,ETSY,-12.152088721071793,[10000060342],[10000060964],8000.0,8000.0,10000060964,10000060964,10000060964,39
Tommy Tuberville,EVT,-391.375255526402,[10000060038],[10000060025],32500.0,75000.0,10000060025,10000060025,10000060025,26
Tommy Tuberville,EW,-0.15663800391802316,[10000053682],[10000060965],8000.0,8000.0,10000060965,10000060965,10000060965,39
Tommy Tuberville,EXP,-0.5534980644849603,[10000058832],[10000059696],8000.0,8000.0,10000059696,10000059696,10000059696,9
Tommy Tuberville,F,-83.69969420565386,[10000053605],[10000053866],8000.0,32500.0,10000053866,10000053866,10000053866,14
Tommy Tuberville,F,-7.240149892931985,"[10000059184, 10000059185]","[10000059542, 10000060265]",16000.0,65000.0,10000060265,10000060265,10000060265,30
Tommy Tuberville,F,-31.766065566613783,"[10000060266, 10000060267, 10000060487]",[10000060488],191000.0,175000.0,10000060488,10000060488,10000060488,22
Tommy Tuberville,F,-26.297174395977216,"[10000060914, 10000060913, 10000060912]",[10000061055],240000.0,8000.0,10000061055,10000061055,10000061055,29
Tommy Tuberville,FGBI,-22.086251022595768,"[10000059694, 10000061073, 10000061168, 10000061169, 10000061250, 10000061251]",[10000061807],48000.0,32500.0,10000061807,10000061807,10000061807,24
Tommy Tuberville,FITB,-9.497581685838977,"[10000059695, 10000061074, 10000061170]",[10000061524],24000.0,8000.0,10000061524,10000061524,10000061524,25
Tommy Tuberville,GFI,-13.239720103664009,[10000059716],[10000060961],8000.0,8000.0,10000060961,10000060961,10000060961,39
Tommy Tuberville,GGG,-8.154738922045246,[10000053677],[10000060362],8000.0,8000.0,10000060362,10000060362,10000060362,36
Tommy Tuberville,GIS,-15.21604330942376,[10000060337],[10000061737],8000.0,8000.0,10000061737,10000061737,10000061737,31
Tommy Tuberville,GNRC,-48.16548091067129,[10000058830],[10000059693],8000.0,8000.0,10000059693,10000059693,10000059693,9
